Date,GCM,Deficit in, AET in, soil_water in, runoff in, rain in, accumswe in, PET in 
1987-09-13,gridmet.historical,0.0,0.14960629921259844,6.775590551181103,0.0,0.1456692913385827,0.0,0.14960629921259844
1987-09-14,gridmet.historical,0.043307086614173235,0.0984251968503937,6.6732283464566935,0.0,0.0,0.0,0.14173228346456693
1987-09-15,gridmet.historical,0.043307086614173235,0.09448818897637795,6.578740157480315,0.0,0.0,0.0,0.1377952755905512
1987-09-16,gridmet.historical,0.047244094488188976,0.0984251968503937,6.480314960629921,0.0,0.0,0.0,0.1456692913385827
1987-09-17,gridmet.historical,0.03937007874015748,0.11023622047244094,6.405511811023622,0.0,0.03543307086614173,0.0,0.14960629921259844
1987-09-18,gridmet.historical,0.05118110236220473,0.0984251968503937,6.307086614173229,0.0,0.0,0.0,0.14960629921259844
1987-09-19,gridmet.historical,0.0,0.12992125984251968,6.586614173228347,0.0,0.40944881889763785,0.0,0.12992125984251968
1987-09-20,gridmet.historical,0.0,0.1141732283464567,6.8858267716535435,0.0,0.4133858267716536,0.0,0.1141732283464567
1987-09-21,gridmet.historical,0.03543307086614173,0.08661417322834647,6.803149606299214,0.0,0.0,0.0,0.1220472440944882
1987-09-22,gridmet.historical,0.03543307086614173,0.08267716535433071,6.716535433070867,0.0,0.0,0.0,0.11811023622047245
1987-09-23,gridmet.historical,0.03149606299212599,0.06692913385826772,6.649606299212599,0.0,0.0,0.0,0.0984251968503937
1987-09-24,gridmet.historical,0.03149606299212599,0.07086614173228346,6.578740157480315,0.0,0.0,0.0,0.10236220472440946
1987-09-25,gridmet.historical,0.03543307086614173,0.07480314960629922,6.503937007874016,0.0,0.0,0.0,0.11023622047244094
1987-09-26,gridmet.historical,0.03937007874015748,0.07480314960629922,6.4291338582677175,0.0,0.0,0.0,0.1141732283464567
1987-09-27,gridmet.historical,0.03937007874015748,0.07480314960629922,6.350393700787403,0.0,0.0,0.0,0.1141732283464567
1987-09-28,gridmet.historical,0.03937007874015748,0.07480314960629922,6.2795275590551185,0.0,0.0,0.0,0.1141732283464567
1987-09-29,gridmet.historical,0.01968503937007874,0.09448818897637795,6.240157480314961,0.0,0.05511811023622047,0.0,0.1141732283464567
1987-09-30,gridmet.historical,0.0,0.11811023622047245,6.539370078740157,0.0,0.4133858267716536,0.0,0.11811023622047245
1987-10-01,gridmet.historical,0.027559055118110236,0.05511811023622047,6.480314960629921,0.0,0.0,0.0,0.08267716535433071
1987-10-02,gridmet.historical,0.0,0.08267716535433071,6.503937007874016,0.0,0.10629921259842522,0.0,0.08267716535433071
1987-10-03,gridmet.historical,0.0,0.07480314960629922,6.582677165354331,0.0,0.15354330708661418,0.0,0.07480314960629922
1987-10-04,gridmet.historical,0.01968503937007874,0.03937007874015748,6.54724409448819,0.0,0.0,0.0,0.05511811023622047
1987-10-05,gridmet.historical,0.023622047244094488,0.047244094488188976,6.5,0.0,0.0,0.0,0.06692913385826772
1987-10-06,gridmet.historical,0.0,0.07874015748031496,6.956692913385827,0.0,0.5393700787401575,0.0,0.07874015748031496
1987-10-07,gridmet.historical,0.0,0.07086614173228346,7.078740157480316,0.0,0.19291338582677167,0.0,0.07086614173228346
1987-10-08,gridmet.historical,0.015748031496062995,0.043307086614173235,7.035433070866142,0.0,0.0,0.0,0.05905511811023623
1987-10-09,gridmet.historical,0.01968503937007874,0.047244094488188976,6.988188976377953,0.0,0.0,0.0,0.06299212598425198
1987-10-10,gridmet.historical,0.023622047244094488,0.05511811023622047,6.933070866141732,0.0,0.0,0.0,0.07874015748031496
1987-10-11,gridmet.historical,0.027559055118110236,0.06692913385826772,6.866141732283465,0.0,0.0,0.0,0.09448818897637795
